Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address (Administrative Location),City (Administrative Location),State (Administrative Location),Zip Code (Administrative Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Zip Code (Physical Location),Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8403500230,TAOS ART MUSEUM & FECHIN HOUSE,TAOS ART MUSEUM,,ART MUSEUM,,PO BOX 1848,TAOS,NM,87571,227 PASEO DEL PUEBLO NORTE,TAOS,NM,87571,5757582690,36.41081,-105.57072,3,55,35,5,850400684,201312,668404,
8403500207,TAOS COUNTY HISTORICAL SOCIETY,TAOS COUNTY HISTORICAL SOCIETY INCORPORATED,,HISTORIC PRESERVATION,,PO BOX 2447,TAOS,NM,87571,,,,,5757700681,36.39441,-105.57032,3,55,35,5,850341327,201412,0,0
8403500173,TAOS HISTORIC MUSEUMS,TAOS HISTORIC MUSEUMS INC,,HISTORY MUSEUM,,222 LEDOUX ST,TAOS,NM,87571,,,,,5057580505,36.40603,-105.57676,3,55,35,5,850162279,201312,250902,204978
8403500008,TAOS PLAZA THEATER AND ARTS CENTER,TAOS PLAZA THEATER AND ARTS CENTER,,ART MUSEUM,,116 S PLAZA,TAOS,NM,87571,,,,,5057517733,36.40692,-105.57466,4,55,35,5,,,,
8403500131,TAYLOR FAMILY MONUMENT,FRIENDS OF THE TAYLOR FAMILY MONUMENT,,HISTORY MUSEUM,,PO BOX 1305,MESILLA,NM,88046,,,,,5759155756,32.27324,-106.79632,2,13,35,5,273001486,201412,0,0
8403500152,TELEPHONE MUSEUM OF NEW MEXICO,TELEPHONE MUSEUM OF NEW MEXICO,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,PO BOX 1892,ALBUQUERQUE,NM,87103,110 4TH STREET NORTHWEST,ALBUQUERQUE,NM,87103,5058422937,35.08465,-106.65151,1,1,35,5,462242302,201412,0,0
8403500006,TELEPHONE PIONEER MUSEUM,TELEPHONE PIONEER MUSEUM,,GENERAL MUSEUM,,110 4TH ST NW,ALBUQUERQUE,NM,87102,144 HICKORY STREET,MONTROSE,NM,87102,8106396644,35.08442,-106.64813,1,,35,5,,,,
8403500016,THROUGH THE FLOWER,THROUGH THE FLOWER CORP,,GENERAL MUSEUM,,107 BECKER AVENUE,BELEN,NM,87002,101 NORTH 2ND STREET,BELEN,NM,87002,5058644080,34.66041,-106.76937,2,61,35,5,953240695,201312,86329,84809
8403500009,TINKERTOWN MUSEUM,TINKERTOWN MUSEUM,,GENERAL MUSEUM,,121 SANDIA CREST RD,SANDIA PARK,NM,87047,121 SANDIA CREST RD,SANDIA PARK,NM,87047,5052815233,35.16988,-106.36963,4,43,35,5,,,,
8409400668,TOME PARISH MUSEUM,TOME PARISH MUSEUM,,GENERAL MUSEUM,,P.O. BOX 100,TOME,NM,87060,,,,,,34.74618,-106.72666,4,61,35,5,,,,
8403500221,TORRANCE COUNTY ARCHAEOLOGICAL SOCIETY,TORRANCE COUNTY ARCHAEOLOGICAL SOCIETY,,HISTORIC PRESERVATION,,167 MISSION HILLS RD,ESTANCIA,NM,87016,,,,,,34.81224,-106.17861,4,57,35,5,850373940,201412,0,0
8403500213,TOY TRAIN DEPOT,TOY TRAIN DEPOT INC,,GENERAL MUSEUM,,1991 N WHT SNDS BLVD,ALAMOGORDO,NM,88310,,,,,5754372855,32.91309,-105.96069,3,35,35,5,850360842,201312,49744,49744
8409400680,TUCUMCARI RAILROAD MUSEUM CORPORATION,TUCUMCARI RAILROAD MUSEUM CORPORATION,,GENERAL MUSEUM,,PO BOX 736,TUCUMCARI,NM,88401,,,,,,35.16903,-103.7217,4,37,35,5,463173758,,,
8403500106,TULAROSA BASIN HISTORICAL SOCIETY,TULAROSA BASIN HISTORICAL SOCIETY,TULAROSA BASIN HISTORICAL SOCIETY MUSEUM,HISTORIC PRESERVATION,,1301 N WHITE SANDS BLVD,ALAMOGORDO,NM,88310,,,,,5754344438,32.90342,-105.96059,3,35,35,5,237046224,201408,100585,93690
8403500014,TULAROSA BASIN HISTORICAL SOCIETY MUSEUM,TULAROSA BASIN HISTORICAL SOCIETY MUSEUM,,HISTORIC PRESERVATION,,1301 N WHITE SANDS BLVD,ALAMOGORDO,NM,88310,,,,,5054374760,32.90342,-105.96059,3,35,35,5,,,,
8403500182,TULAROSA VILLAGE HISTORICAL SOCIETY,TULAROSA VILLAGE HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,701 ST FRANCIS DRIVE,TULAROSA,NM,88352,,,,,5755852771,33.07365,-106.01825,3,35,35,5,850248967,201412,0,0
8409400682,TURKS & CAICOS NATIONAL MUSEUM,FRIENDS OF THE TURKS & CAICOS NATIONAL MUSEUM,,GENERAL MUSEUM,,39 CONDESA RD,SANTA FE,NM,87508,,,,,,35.51869,-105.91252,4,49,35,5,743014982,201312,97262,97262
8403500082,TURQUOISE TRAIL PRESERVATION TRUST,TURQUOISE TRAIL PRESERVATION TRUST,,HISTORIC PRESERVATION,,1365 STATE ROAD 344,SANDIA PARK,NM,87047,,,,,,35.22548,-106.16486,4,49,35,5,113794458,201412,0,0
8403500105,UNION COUNTY HISTORICAL SOCIETY,UNION COUNTY HISTORICAL SOCIETY,UNION COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,22 SOUTH SECOND STREET,CLAYTON,NM,88415,,,,,5753742977,36.45177,-103.18295,4,59,35,5,227213368,,,
8403500111,UNION COUNTY HISTORICAL SOCIETY,UNION COUNTY HISTORICAL SOCIETY,HERZSTEIN MEMORIAL MUSEUM,HISTORIC PRESERVATION,,PO BOX 75,CLAYTON,NM,88415,22 S 2ND ST,CLAYTON,NM,88415,5753742977,36.45177,-103.18295,4,59,35,5,237213368,201412,126732,113252
8403500245,UNITED STATES SOUTHWEST SOARING MUSEUM,UNITED STATES SOUTHWEST SOARING MUSEUM INC,,HISTORY MUSEUM,,PO BOX 3626,MORIARTY,NM,87035,918 HIGHWAY 66,MORIARTY,NM,87035,5058329222,34.9768,-106.07175,4,,35,5,850436212,201312,74715,74715
8409504225,UNIVERSITY ART GALLERY,UNIVERSITY ART GALLERY,,ART MUSEUM,NEW MEXICO STATE UNIVERSITY-MAIN CAMPUS,2850 WEDDELL STREET,LAS CRUCES,NM,88003,,,,,5756462545,32.2912,-106.73166,4,13,35,5,856000401,,,
8409504224,UNIVERSITY ART GALLERY,UNIVERSITY ART GALLERY,,ART MUSEUM,NEW MEXICO STATE UNIVERSITY-DONA ANA,1390 EAST UNIVERSITY AVENUE,LAS CRUCES,NM,88001,,,,,5756462545,32.30381,-106.76165,4,13,35,5,856000401,,,
8409504238,UNIVERSITY ART MUSEUM,UNIVERSITY ART MUSEUM,,ART MUSEUM,UNIVERSITY OF NEW MEXICO,1700 LOMAS BLVD NE,ALBUQUERQUE,NM,87106,,,,,,35.09022,-106.62529,4,1,35,5,856000642,,,
8409502594,UNIVERSITY OF NEW MEXICO ARBORETUM,UNIVERSITY OF NEW MEXICO ARBORETUM,,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",UNIVERSITY OF NEW MEXICO,1700 LOMAS BLVD NE,ALBUQUERQUE,NM,87131,,,,,5052770111,35.09022,-106.62529,1,1,35,5,856000642,,,
8403500004,UNM ART MUSEUM,UNM ART MUSEUM,,ART MUSEUM,,CENTRAL CORNELL NE,ALBUQUERQUE,NM,87131,1 UNIVERSITY OF NEW MEXICO,ALBUQUERQUE,NM,87131,5052774001,35.09105,-106.61701,1,1,35,5,,,,
8403500077,UNSER CHILDREN'S DISCOVERY CENTER,UNSER CHILDRENS DISCOVERY CENTER,,CHILDREN'S MUSEUM,,7625 CTRL AVE NW,ALBUQUERQUE,NM,87121,1776 MONTA�O RD NW,ALBUQUERQUE,NM,87121,5058361800,35.05286,-106.72934,1,,35,5,30425737,201312,422946,391802
8403500005,UNSER RACING MUSEUM,UNSER RACING MUSEUM,,GENERAL MUSEUM,,1776 MONTANO RD NW,LOS RANCHOS,NM,87107,,,,,5053411776,35.14105,-106.66282,1,1,35,5,,,,
8403500138,VALENCIA COUNTY HISTORICAL SOCIETY,VALENCIA COUNTY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,77 LAURA LANE,LOS LUNAS,NM,87031,,,,,,34.79998,-106.72111,2,61,35,5,320374786,201412,0,0
8403500142,WAGON MOUND BEAN DAY ASSOCIATION,WAGON MOUND BEAN DAY ASSOCIATION,,HISTORY MUSEUM,,PO BOX 216,WAGON MOUND,NM,87752,,,,,5754471597,35.99775,-104.7186,4,33,35,5,364660144,201312,0,0
8403500125,WALKER AVIATION MUSEUM FOUNDATION,WALKER AVIATION MUSEUM FOUNDATION,,GENERAL MUSEUM,,PO BOX 4080,ROSWELL,NM,88202,PO BOX 4080,ROSWELL,NM,88202,5753472464,33.39662,-104.52594,3,5,35,5,270298458,201412,0,0
8403500292,WAR EAGLES AIR MUSEUM,WAR EAGLES AIR MUSEUM ENDOWMENT FUND,,HISTORY MUSEUM,,8012 AIRPORT RD,SANTA TERESA,NM,88008,,,,,5755892000,31.86537,-106.69457,4,13,35,5,856122964,201312,3388996,1168950
8409501887,WESTERN HERITAGE MUSEUM & LEA COUNTY COWBOY HALL OF FAME,WESTERN HERITAGE MUSEUM & LEA COUNTY COWBOY HALL OF FAME,,GENERAL MUSEUM,NEW MEXICO JUNIOR COLLEGE,1 THUNDERBIRD CIRCLE,HOBBS,NM,88240,,,,,5754922678,32.74422,-103.14947,3,25,35,5,850193990,,,
8403500189,WESTERN HERITAGE MUSEUM AND LEA COUNTY COWBOY HALL OF FAME,LEA COUNTY COWBOY HALL OF FAME AND WESTERN HERITAGE CENTER,,GENERAL MUSEUM,,5317 N LOVINGTON HWY,HOBBS,NM,88240,5317 N LOVINGTON HWY,HOBBS,NM,88240,5754922678,32.75952,-103.1798,3,25,35,5,850264255,201312,0,0
8403500174,WESTERN HERITAGE MUSEUM COMPLEX,WESTERN HERITAGE MUSEUM COMPLEX,,GENERAL MUSEUM,,5317 LOVINGTON HWY,HOBBS,NM,88240,,,,,,32.75952,-103.1798,3,25,35,5,850193990,,,
8409501888,WESTERN NEW MEXICO UNIVERSITY MUSEUM,WESTERN NEW MEXICO UNIVERSITY MUSEUM,,GENERAL MUSEUM,WESTERN NEW MEXICO UNIVERSITY,1000 W COLLEGE AVE,SLIVER CITY,NM,88061,,,,,,32.77532,-108.28368,4,17,35,5,856000543,,,
8403500262,WHEELES MUSEUM,WHEELES MUSEUM INC,,GENERAL MUSEUM,,PO BOX 747,ALBUQUERQUE,NM,87199,1100 2ND SW,ALBUQUERQUE,NM,87199,5052436269,35.0745,-106.65126,1,1,35,5,850460925,201406,43625,27852
8403500001,WHEELS MUSEUM,WHEELS MUSEUM,,GENERAL MUSEUM,,1501 1ST ST NW,ALBUQUERQUE,NM,87102,,,,,5052436269,35.09761,-106.64554,1,1,35,5,,,,
8403500171,WHEELWRIGHT MUSEUM OF THE AMERICAN INDIAN,WHEELWRIGHT MUSEUM OF THE AMERICAN INDIAN,,GENERAL MUSEUM,,PO BOX 5153,SANTA FE,NM,87502,704 CAMINO LEJO,SANTA FE,NM,87502,5059824636,35.66313,-105.92856,1,49,35,5,850102311,201312,2458268,1519314
8403500110,WHITE OAKS HISTORICAL ASSOCIATION,WHITE OAKS HISTORICAL ASSOCIATION,,HISTORIC PRESERVATION,,228 PATOS RD,WHITE OAKS,NM,88301,,,,,,33.73984,-105.68704,4,27,35,5,237136072,201112,0,0
8403500232,WHITE SANDS MISSILE RANGE MUSEUM,WHITE SANDS MISSILE RANGE HISTORICAL FOUNDATION,,HISTORIC PRESERVATION,,PO BOX 171,WHITE SANDS MISSILE,NM,88002,,,,,5756782121,32.38476,-106.49138,4,13,35,5,850403636,201312,21847,21847
8403500304,WHITE SANDS NATIONAL MONUMENT,WHITE SANDS NATIONAL MONUMENT,,HISTORIC PRESERVATION,,19955 HWY 70 WEST,ALAMOGORDO,NM,88310,,,,,5756792599,32.89634,-105.95166,3,,35,5,,,,
8403500149,WHITTLESEY HOUSE PRESERVATION,WHITTLESEY HOUSE PRESERVATION,,HISTORIC PRESERVATION,,201 HIGHLAND PARK CIRCLE SE,ALBUQUERQUE,NM,87102,,,,,,35.08151,-106.63922,1,1,35,5,460511384,201501,0,0
8403500261,WILSON-COBB HISTORY AND GENEALOGY RESEARCH LIBRARY,WILSON-COBB HISTORY AND GENEALOGY RESEARCH LIBRARY,,HISTORIC PRESERVATION,,301 S RICHARDSON,ROSWELL,NM,88202,,,,,5756223322,33.39662,-104.52594,3,5,35,5,850460742,201412,0,0
8403500298,ZUHL MUSEUM,ZUHL MUSEUM,,GENERAL MUSEUM,,775 COLLEGE DRIVE,LAS CRUCES,NM,88003,775 COLLEGE DRIVE,LAS CRUCES,NM,88003,5756464714,32.27862,-106.75792,2,13,35,5,,,,
8403200152,AFRICAN AMERCN MUSEUM RESOURCE CENTER,AFRICAN AMERCN MUSEUM RESOURCE CENTER,AFRICAN AMERCN MUSEUM RESOURCE CENTER,GENERAL MUSEUM,,705 W VAN BUREN AVE,LAS VEGAS,NV,89106,,,,,7026472242,36.18666,-115.15127,1,3,32,6,880345110,,,
8403200174,AFRICAN AMERICAN CULTURAL SOCIETY,AFRICAN AMERICAN CULTURAL SOCIETY,,HISTORIC PRESERVATION,,900 W BONANZA RD,LAS VEGAS,NV,89106,US HIGHWAY 1 NORTH,PALM COAST,FL,89106,3864477030,29.50027,-81.2238,4,35,12,3,880490071,,,
8403200138,ARCHAEO-NEVADA SOCIETY,ARCHAEO-NEVADA SOCIETY,,HISTORIC PRESERVATION,,2675 S NELLIS BLVD APT 1125,LAS VEGAS,NV,89121,,,,,7753457437,36.14121,-115.06858,2,3,32,6,880232152,201312,0,0
8409502717,ARROTT ART GALLERY,ARROTT ART GALLERY,,ART MUSEUM,NEW MEXICO HIGHLANDS UNIVERSITY,UNIVERSITY AVE,LAS VEGAS,NV,87701,,,,,5054543338,,,,,32,6,856000406,,,
8403200198,AUSTIN HISTORIC MINING DISTRICT HISTORICAL SOCIETY,AUSTIN HISTORIC MINING DISTRICT HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 25,AUSTIN,NV,89310,180 MAIN STREET,AUSTIN,NV,89310,,39.73847,-117.19325,4,15,32,6,943210921,201312,0,0
8403200151,BEATTY MUSEUM & HISTORICAL SOCIETY,BEATTY MUSEUM & HISTORICAL SOCIETY,BEATTY MUSEUM & HISTORICAL SOCIETY,HISTORIC PRESERVATION,,417 W MAIN ST,BEATTY,NV,89003,,,,,7755532303,36.90526,-116.76024,4,,32,6,880339616,201312,34622,34588
8403200093,BELMONT COURTHOUSE,FRIENDS OF THE BELMONT COURTHOUSE,,HISTORIC PRESERVATION,,PO BOX 705,TONOPAH,NV,89049,,,,,7754823968,38.06471,-117.22767,4,23,32,6,451652078,201412,0,0
8403200077,BONNIE SPRINGS ZOO,BONNIE SPRINGS ZOO,,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,16395 BLUE DIAMOND RD,BLUE DIAMOND,NV,89004,,,,,,36.04804,-115.40366,4,,32,6,273369646,201312,122454,99104
8403200129,BOULDER CITY MUSEUM & HISTORICAL ASSOCIATION,BOULDER CITY MUSEUM & HISTORICAL ASSOCIATION,,HISTORY MUSEUM,,1305 ARIZONA ST,BOULDER CITY,NV,89005,,,,,,35.97801,-114.8366,3,3,32,6,880167875,201406,1016685,1000960
8403200107,BREWERY ARTS CENTER,BREWERY ARTS CENTER,BREWERY ARTS CENTER,ART MUSEUM,,449 W KING ST,CARSON CITY,NV,89703,,,,,7758831976,39.16381,-119.76991,1,510,32,6,510183567,201306,438185,431590
8403200142,BUCKAROO HALL OF FAME,BUCKAROO HALL OF FAME AND WINNEMUCCA WSTRN HERITAGE MUSEUM,BUCKAROO HALL OF FAME,GENERAL MUSEUM,,50 W WINNEMUCCA BLVD,WINNEMUCCA,NV,89445,,,,,7756235071,40.9735,-117.73498,3,13,32,6,880251494,201312,0,0
8403200085,BURLESQUE HALL OF FAME,BURLESQUE HALL OF FAME INC,,HISTORY MUSEUM,,PO BOX 580,LAS VEGAS,NV,89125,520 FREMONT STREET SUITE 120,LAS VEGAS,NV,89125,8886616465,36.16949,-115.13951,1,3,32,6,330850255,201312,221704,102730
8403200189,CARSON CITY HISTORICAL SOCIETY,CARSON CITY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 1864,CARSON CITY,NV,89702,1207 NORTH CARSON STREET,CARSON CITY,NV,89702,7758872174,39.17196,-119.76684,1,510,32,6,942565777,,,
8403200043,CARSON VALLEY MUSEUM & CULTURAL CENTER,CARSON VALLEY MUSEUM & CULTURAL CENTER,,GENERAL MUSEUM,,1477 HIGHWAY 395,GARDNERVILLE,NV,89410,1477 OLD US HIGHWAY 395 SOUTH,GARDNERVILLE,NV,89410,7757822555,38.91044,-119.70274,4,,32,6,,,,
8403200091,CASS COUNTY HISTORICAL SOCIETY BAPTIST CHURCH,CASS COUNTY HISTORICAL SOCIETY BAPTIST CHURCH,,HISTORIC PRESERVATION,,PO BOX 42666,LAS VEGAS,NV,89116,,,,,,36.15544,-115.10513,2,3,32,6,421113145,,,
8403200187,CENTRAL NEVADA HISTORICAL SOCIETY,CENTRAL NEVADA HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 326,TONOPAH,NV,89049,1900 LOGAN FIELD ROA,TONOPAH,NV,89049,7754829676,38.06471,-117.22767,4,,32,6,942462346,201312,0,0
8403200034,CENTRAL NEVADA MUSEUM,CENTRAL NEVADA MUSEUM,,GENERAL MUSEUM,,1900 LOGAN FIELD RD,TONOPAH,NV,89049,,,,,7754829676,38.06471,-117.22767,4,,32,6,,,,
8403200130,CHARLESTON HEIGHTS ART CENTER,FRIENDS OF CHARLESTON HEI,,GENERAL MUSEUM,,800 BRUSH ST,LAS VEGAS,NV,89107,,,,,7022296383,36.16231,-115.21097,1,3,32,6,880186305,,,
8403200140,CHILDREN'S MUSEUM OF NORTHERN NEVADA,CHILDRENS MUSEUM OF NORTHERN NEVADA INC,CHILDRENS MUSEUM OF NORTHERN NEVADA,CHILDREN'S MUSEUM,,813 N CARSON ST,CARSON CITY,NV,89701,,,,,7758842226,39.16911,-119.76686,1,510,32,6,880236615,201406,135409,129019
8403200118,CHINESE WORKERS MUSEUM,CHINESE WORKERS MUSEUM,CHINESE WORKERS MUSEUM,GENERAL MUSEUM,,318 N CARSON ST STE 208,CARSON CITY,NV,89701,,,,,7758826455,39.16576,-119.76707,1,510,32,6,830415133,,,
8403200040,CHURCHILL COUNTY MUSEUM,CHURCHILL COUNTY MUSEUM,,GENERAL MUSEUM,,1050 S MAINE ST,FALLON,NV,89406,,,,,7024233677,39.46488,-118.77774,3,1,32,6,,,,
8403200124,CHURCHILL COUNTY MUSEUM ASSO,CHURCHILL COUNTY MUSEUM ASSO,,HISTORY MUSEUM,,1050 S MAINE ST,FALLON,NV,89406,,,,,7754233677,39.46488,-118.77774,3,1,32,6,880011100,201406,62737,51563
8403200127,CLARK COUNTY MUSEUM GUILD,CLARK COUNTY MUSEUM GUILD,,GENERAL MUSEUM,,1830 S BOULDER HWY,HENDERSON,NV,89002,,,,,7024557968,36.01035,-114.94528,2,3,32,6,880136205,201406,0,0
8403200036,COMSTOCK FIREMEN'S MUSEUM,COMSTOCK FIREMEN'S MUSEUM,,GENERAL MUSEUM,,117 S C ST,VIRGINIA CITY,NV,89440,125 C STREET,VIRGINIA CITY,NV,89440,7758470717,39.31346,-119.64866,4,29,32,6,,,,
8403200069,COMSTOCK VISIONS,COMSTOCK VISIONS INC,,HISTORY MUSEUM,,PO BOX 99,VIRGINIA CITY,NV,89440,,,,,,39.31346,-119.64866,4,29,32,6,263807161,201312,30240,23684
8403200038,COMSTOCK WILD HORSE AND MINING,COMSTOCK WILD HORSE AND MINING,,GENERAL MUSEUM,,131 S C ST,VIRGINIA CITY,NV,89440,,,,,7758479453,39.31346,-119.64866,4,29,32,6,,,,
8403200150,CRESCENT VALLEY HISTORICAL SOCIETY,CRESCENT VALLEY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 211120,CRESCENT VALLEY,NV,89821,,,,,,40.41755,-116.57773,4,11,32,6,880331615,201406,0,0
8409503015,CSN FINE ARTS GALLERY,BOARD OF REGENTS NEVADA SYSTEM OF HIGHER EDUCATION,,ART MUSEUM,COLLEGE OF SOUTHERN NEVADA,700 COLLEGE DRIVE,HENDERSON,NV,89002,,,,,7026513000,39.55106,-119.81437,4,31,32,6,886000024,201406,,
8403200075,CULTURAL AND HISTORICAL HERITAGE FUND FORT ROSS,CULTURAL AND HISTORICAL HERITAGE FUND FORT ROSS,,HISTORIC PRESERVATION,,5272 TROPICAL PEACH DR,LAS VEGAS,NV,89118,,,,,,36.09347,-115.22103,2,3,32,6,271947714,201412,0,0
8409500390,DISCOVERY CHILDREN'S MUSEUM,DISCOVERY CHILDREN'S MUSEUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,360 PROMENADE PLACE,LAS VEGAS,NV,89106,360 PROMENADE PLACE,LAS VEGAS,NV,89106,,36.18474,-115.17853,4,3,32,6,,,,
8409503074,DONNA BEAM FINE ART GALLERY,BOARD OF REGENTS NEVADA SYSTEM OF HIGHER EDUCATION,,ART MUSEUM,UNIVERSITY OF NEVADA AT LAS VEGAS,4505 SOUTH MARYLAND PARKWAY,LAS VEGAS,NV,89119,,,,,7028953893,39.55106,-119.81437,1,31,32,6,886000024,201406,,
8403200180,DOUGLAS COUNTY HISTORICAL SOCIETY,DOUGLAS COUNTY HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,1477 HWY 395 N,GARDNERVILLE,NV,89410,1477 OLD US 395 N SUITE B,GARDNERVILLE,NV,89410,7757822555,38.91044,-119.70274,4,,32,6,886006988,201406,152888,138883
8403200066,EDDIE MEYER MUSEUM,EDDIE MEYER MUSEUM,,GENERAL MUSEUM,,5655 HIGH ROCK WAY,SPARKS,NV,89431,,,,,,39.56311,-119.75498,2,31,32,6,262690900,201412,8045,8045
8403200037,EROTIC HERITAGE MUSEUM,EROTIC HERITAGE MUSEUM,,GENERAL MUSEUM,,3275 INDUSTRIAL RD,LAS VEGAS,NV,89109,,,,,7023696442,36.13007,-115.17462,1,3,32,6,,,,
8403200035,EUREKA SENTINEL MUSEUM,EUREKA SENTINEL MUSEUM,,GENERAL MUSEUM,,10 N MONROE ST,EUREKA,NV,89316,,,,,7752375010,39.5693,-116.00674,4,,32,6,,,,
8403200095,EXHIBIT 4 SMILES,EXHIBIT 4 SMILES INC,,GENERAL MUSEUM,,6348 LAWTON AVE,LAS VEGAS,NV,89107,,,,,,36.1767,-115.23064,1,3,32,6,452045155,201312,3550,3550
8403200029,FLEISCHMANN PLANETARIUM,FLEISCHMANN PLANETARIUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,1650 N VIRGINIA ST,RENO,NV,89503,,,,,7757844812,39.54822,-119.81613,1,31,32,6,,,,
8403200032,FOURTH WARD SCHOOL,HISTORIC FOURTH WARD SCHOOL FOUNDATION,FOURTH WARD SCHOOL,HISTORIC PRESERVATION,,PO BOX 4,VIRGINIA CITY,NV,89440,,,,,7758470975,39.31346,-119.64866,4,29,32,6,880463462,201312,195648,186606
8403200033,FOURTH WARD SCHOOL MUSEUM,HISTORIC FOURTH WARD SCHOOL FOUNDATION,,HISTORIC PRESERVATION,,537 S C ST,VIRGINIA CITY,NV,89440,,,,,7758470975,39.31346,-119.64866,4,29,32,6,880463462,201312,195648,186606
8403200053,GATEWAY GALLERY-A PUBLIC ARTCOLLECTION,GATEWAY GALLERY-A PUBLIC ARTCOLLECTION,,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,9113 LAZY HILL CIR,LAS VEGAS,NV,89117,,,,,7022550695,36.15369,-115.29492,1,3,32,6,205309968,201312,28613,28613
8403200100,GLENBROOK HISTORICAL SOCIETY,GLENBROOK HISTORICAL SOCIETY INC,,HISTORIC PRESERVATION,,2248 MERIDIAN BLVD STE H,MINDEN,NV,89423,,,,,,38.99935,-119.76719,4,5,32,6,455615761,201412,0,0
8403200147,GOLD HILL HISTORICAL SOCIETY,GOLD HILL HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 1052,VIRGINIA CITY,NV,89440,,,,,7758474500,39.31346,-119.64866,4,29,32,6,880319839,201412,0,0
8403200131,GOLDFIELD HISTORICAL SOCIETY,THE GOLDFIELD HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 393,GOLDFIELD,NV,89013,,,,,7754853560,37.76601,-117.42354,4,9,32,6,880192171,201312,0,0
8403200183,GOLDWELL OPEN AIR MUSEUM,GOLDWELL OPEN AIR MUSEUM,GOLDWELL OPEN AIR MUSEUM,GENERAL MUSEUM,,PO BOX 405,BEATTY,NV,89003,PO BOX 405,RHYOLITE,NV,89003,7028709946,36.90501,-116.75541,4,23,32,6,912069830,201406,24479,24479
8403200175,GOODSPRINGS HISTORICAL SOCIETY,GOODSPRINGS HISTORICAL SOCIETY,,HISTORIC PRESERVATION,,PO BOX 603,GOODSPRINGS,NV,89019,,,,,7023998668,35.62641,-115.39493,4,3,32,6,880504846,201405,0,0
8409503327,GREAT BASIN COLLEGE ART GALLERY,BOARD OF REGENTS NEVADA SYSTEM OF HIGHER EDUCATION,,ART MUSEUM,GREAT BASIN COLLEGE,1500 COLLEGE PARKWAY,ELKO,NV,89801,,,,,,39.55106,-119.81437,4,31,32,6,886000024,201406,,
8403200103,GREAT BASIN HERITAGE AREA PTR,GREAT BASIN HERITAGE AREA PTR,,HISTORIC PRESERVATION,,PO BOX 140,BAKER,NV,89311,87 BAKER AVENUE,BAKER,NV,89311,7752347171,38.92684,-114.25201,4,,32,6,470847844,201312,169702,169702
8403200204,GREAT BASIN NATIONAL PARK,GREAT BASIN NATIONAL PARK,,HISTORIC PRESERVATION,,100 GREAT BASIN NATIONAL PARK,BAKER,NV,89311,,,,,7022347550,38.92864,-114.25303,4,33,32,6,,,,
8403200031,GUGGENHEIM LAS VEGAS,GUGGENHEIM LAS VEGAS,,GENERAL MUSEUM,,3355 LAS VEGAS BLVD S,LAS VEGAS,NV,89109,,,,,7024142440,36.12168,-115.1717,1,3,32,6,,,,
8403200030,GUINNESS WORLD OF RECORDS MUSEUM,GUINNESS WORLD OF RECORDS MUSEUM,,GENERAL MUSEUM,,2780 LAS VEGAS BLVD S,LAS VEGAS,NV,89109,6764 HOLLYWOOD BLVD,LOS ANGELES,CA,89109,3234636433,34.10146,-118.33755,4,37,6,6,,,,
8403200089,HAWTHORNE ORDNANCE MUSEUM,HAWTHORNE ORDNANCE MUSEUM,,GENERAL MUSEUM,,PO BOX 2008,HAWTHORNE,NV,89415,�925 E STREET,HAWTHORNE,NV,89415,7759455400,38.60577,-118.7165,4,,32,6,364628140,201312,178565,138180
8403200096,HENDERSON NEVADA HISTORICAL SOCIETY,HENDERSON NEVADA HISTORICAL SOCIETY INC,,HISTORIC PRESERVATION,,121 S WATER STREET,LAS VEGAS,NV,89015,121 S WATER STREET,HENDERSON,NV,89015,7025681088,36.0335,-114.98345,2,3,32,6,452265907,201412,0,0
8403200073,HENDERSON SPACE AND SCIENCE CENTER,HENDERSON SPACE AND SCIENCE CENTER,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,200 S WATER ST,HENDERSON,NV,89015,,,,,,36.03021,-114.98229,2,3,32,6,270342861,,,
